iter	RMSE
172	2.159607308
173	2.145466102
174	2.131432658
175	2.117712494
176	2.103893681
177	2.090543546
178	2.077368768
179	2.064674834
180	2.051541141
181	2.03919585
182	2.026655968
183	2.014435299
184	2.002705384
185	1.991211775
186	1.980136807
187	1.968144879
188	1.95719522
189	1.946331249
190	1.934778747
191	1.923598404
192	1.912400659
193	1.902128921
194	1.890905017
195	1.880671815
196	1.871246562
197	1.861183801
198	1.851553442
199	1.842327981
200	1.831951607
201	1.823419824
202	1.814819305
203	1.804420915
204	1.795724676
205	1.786525024
206	1.777743499
207	1.769773552
208	1.761053712
209	1.753149993
210	1.745103674
211	1.736084329
212	1.728339489
213	1.720020016
214	1.711615311
215	1.704485259
216	1.69735238
217	1.689073864
218	1.682224308
219	1.675358911
220	1.668334007
221	1.66149446
222	1.654599711
223	1.647284825
224	1.640253192
225	1.633431955
226	1.627201769
227	1.620452384
228	1.614552525
229	1.607737411
230	1.601756884
231	1.595835299
232	1.589770991
233	1.583850757
234	1.577522945
235	1.571698156
236	1.5656902
237	1.560155675
238	1.552804955
239	1.547602035
240	1.540240196
241	1.535251461
242	1.530173268
243	1.523454097
244	1.516939081
245	1.509882004
246	1.503438007
247	1.498648225
248	1.491298292
249	1.486377614
250	1.481873163
251	1.474721378
252	1.468603269
253	1.463586688
254	1.459343349
255	1.454954894
256	1.450313273
257	1.446118851
258	1.442074815
259	1.436150176
260	1.431976021
261	1.427793522
262	1.423811536
263	1.418824916
264	1.414958143
265	1.409838308
266	1.403653886
267	1.399356668
268	1.394834324
269	1.39027237
270	1.386010583
271	1.381243859
272	1.376386159
273	1.372315923
274	1.36766921
275	1.364404227
276	1.360853107
277	1.355455003
278	1.352022335
279	1.34842507
280	1.34525335
281	1.340815982
282	1.336936112
283	1.333507026
284	1.329950211
285	1.326667971
286	1.323761509
287	1.319299292
288	1.315974077
289	1.311117905
290	1.307641942
291	1.303805163
292	1.299819286
293	1.296039156
294	1.292598278
295	1.288810896
296	1.285662593
297	1.282861688
298	1.280083741
299	1.277308131
300	1.274851703
301	1.271834965
302	1.268064353
303	1.264644166
304	1.260233999
305	1.257182191
306	1.254609676
307	1.250581724
308	1.246169205
309	1.243763589
310	1.240221776
311	1.237164818
312	1.234591628
313	1.230938206
314	1.228811564
315	1.226705093
316	1.222482893
317	1.218508281
318	1.21614789
319	1.212190947
320	1.209927656
321	1.207504174
322	1.203357989
323	1.200331983
324	1.19691332
325	1.194632256
326	1.191744095
327	1.188358317
328	1.185949075
329	1.1838052
330	1.181700453
331	1.178381187
332	1.175646759
333	1.173629117
334	1.171123265
335	1.169088376
336	1.166934851
337	1.164627217
338	1.16195599
339	1.158733582
340	1.156782028
341	1.154382936
342	1.152499859
343	1.150000693
344	1.14786418
345	1.145364952
346	1.141588878
347	1.139672729
348	1.137199898
349	1.13509474
350	1.132708766
351	1.131174558
352	1.128931733
353	1.125992373
354	1.123992683
355	1.12178113
356	1.118307605
357	1.11664454
358	1.11424356
359	1.111235643
360	1.109683415
361	1.107883967
362	1.106399274
363	1.104865722
364	1.102365326
365	1.100245856
366	1.097231684
367	1.094586048
368	1.092598671
369	1.090849539
370	1.088833222
371	1.086555131
372	1.084545267
373	1.082745421
374	1.081131289
375	1.078683959
376	1.075677964
377	1.072870619
378	1.071362594
379	1.069313442
380	1.067942012
381	1.065929594
382	1.063704532
383	1.061323063
384	1.059433792
385	1.057150982
386	1.054601048
387	1.053017385
388	1.051574005
389	1.050109671
390	1.048903
391	1.047345741
392	1.045145293
393	1.042771172
394	1.040822011
395	1.038438876
396	1.036259985
397	1.034107994
398	1.032918804
399	1.031632205
400	1.030196598
401	1.028776787
402	1.027153598
403	1.025522435
404	1.024138352
405	1.022400045
406	1.019911428
407	1.017991136
408	1.0165031
409	1.015182372
410	1.013979243
411	1.012483138
412	1.011045262
413	1.009402106
414	1.007772726
415	1.005661596
416	1.004260737
417	1.002875796
418	1.001658577
419	1.00020193
420	0.999221323
421	0.9978502554
422	0.9964377359
423	0.9950057474
424	0.9935313336
425	0.9924093328
426	0.9911341681
427	0.9894241995
428	0.9877957027
429	0.9857846468
430	0.983862613
431	0.9818664545
432	0.9805788765
433	0.9793107375
434	0.9781170788
435	0.9769510965
436	0.9755942045
437	0.9743699249
438	0.9726820958
439	0.9717686083
440	0.9709144538
441	0.9693921425
442	0.9681023017
443	0.9668554419
444	0.9659910624
445	0.9644725812
446	0.9635934902
447	0.9618878045
448	0.9610807699
449	0.9601093944
450	0.9589749559
451	0.9577769995
452	0.9568276474
453	0.9557812512
454	0.9547242449
455	0.9538514078
456	0.9530761165
457	0.9515800594
458	0.9501842731
459	0.9485500603
460	0.9475160608
461	0.9459819566
462	0.9452171531
463	0.9440544647
464	0.9427839036
465	0.9417888938
466	0.9410545535
467	0.9394232477
468	0.9383400114
469	0.9373526155
470	0.9362702661
471	0.9352185019
472	0.9344969019
473	0.9337806026
474	0.9331520334
475	0.9317304489
476	0.9305735287
477	0.9294075195
478	0.9284909492
479	0.9274023426
480	0.9265182745
481	0.9256560145
482	0.9241159929
483	0.923065997
484	0.922145717
485	0.9208679037
486	0.9199709554
487	0.919262265
488	0.9185532391
489	0.9175021805
490	0.9167523297
491	0.915865684
492	0.914757024
493	0.9137148967
494	0.9126776244
495	0.9120019463
496	0.9109552821
497	0.9098938322
498	0.909303078
499	0.9086944936
500	0.9080762189
501	0.9070051379
502	0.9062685475
503	0.9054701098
504	0.9044655166
505	0.9036346529
506	0.9024045042
507	0.9013114429
508	0.9000076107
509	0.8994193624
510	0.8985623042
511	0.8975967304
512	0.896943633
513	0.8963500683
514	0.8951444148
515	0.8941452948
516	0.8931869129
517	0.8923124476
518	0.8915374077
519	0.8910266989
520	0.8899362505
521	0.8888930242
522	0.8880743898
523	0.8871729696
524	0.8860362501
525	0.8853461109
526	0.8848467873
527	0.8841646863
528	0.8830157885
529	0.8821437101
530	0.881258559
531	0.8807496109
532	0.8800988132
533	0.879490147
534	0.879014588
535	0.8785836302
536	0.877766789
537	0.8771259175
538	0.8761732318
539	0.8754590872
540	0.8745166391
541	0.8738529451
542	0.8732932759
543	0.8727338666
544	0.8721007555
545	0.8716016538
546	0.8710084193
547	0.8701980099
548	0.8691534227
549	0.8684065154
550	0.8679315622
551	0.8672337885
552	0.8667571182
553	0.8657558558
554	0.865257705
555	0.86463872
556	0.8639001532
557	0.8628663714
558	0.8622139645
559	0.861532421
560	0.8608635444
561	0.8601771718
562	0.8594371243
563	0.8588092414
564	0.8581466078
565	0.8575730042
566	0.8569094598
567	0.8564699021
568	0.8556254059
569	0.8547251981
570	0.8540421981
571	0.8531171272
572	0.8525692144
573	0.8521761782
574	0.8516997379
575	0.8509457041
576	0.8504969633
577	0.8497515278
578	0.8489574943
579	0.8481843649
580	0.8473859206
581	0.846577456
582	0.8461941118
583	0.8455658756
584	0.8448523874
585	0.8443903636
586	0.8439168934
587	0.8433925251
588	0.8428845196
589	0.842153364
590	0.8415550026
591	0.8408648063
592	0.8403114197
593	0.8399029766
594	0.8391542072
595	0.8385226708
596	0.8377928642
597	0.8373002147
598	0.836723368
599	0.8359538646
600	0.8356091271
601	0.8349839289
602	0.8341676161
603	0.8336896768
604	0.8333030746
605	0.8325847948
606	0.8319998419
607	0.8312263547
608	0.8307992535
609	0.8302698602
610	0.8293782174
611	0.8287943209
612	0.8282300355
613	0.8277364659
614	0.827013558
615	0.8265818678
616	0.8262269612
617	0.8256858881
618	0.8249663547
619	0.8244965394
620	0.824126945
621	0.8233593152
622	0.8228565101
623	0.8224591759
624	0.8218979672
625	0.8212658252
626	0.8208498912
627	0.8200981653
628	0.819574625
629	0.8189620665
630	0.818372262
631	0.8178811925
632	0.817312889
633	0.8166779442
634	0.8162404905
635	0.8156552966
636	0.8153124373
637	0.8146397501
638	0.8141569718
639	0.8136574169
640	0.8131095369
641	0.8125669331
642	0.8120928343
643	0.8116115325
644	0.8113896896
645	0.8110284692
646	0.8105570029
647	0.8102515069
648	0.8099296848
649	0.8095258114
650	0.8091365207
651	0.8087082667
652	0.8082385437
653	0.8077231895
654	0.80709435
655	0.8065022504
656	0.8060694983
657	0.8057094789
658	0.8051743791
659	0.8047435694
660	0.8043899763
661	0.8038762897
662	0.8034898847
663	0.8030671588
664	0.8026568833
665	0.8024019267
666	0.8018089634
667	0.8015539182
668	0.8010985393
669	0.8007303837
670	0.8003486183
671	0.799846725
672	0.7995412014
673	0.7991172495
674	0.798815592
675	0.7983045244
676	0.7979562195
677	0.797597979
678	0.7970737341
679	0.7967620596
680	0.7964178874
681	0.7960328505
682	0.7954103712
683	0.7949797094
684	0.7945472954
685	0.793943019
686	0.7936650907
687	0.7932757612
688	0.7930228903
689	0.7926081742
690	0.7921145933
691	0.7917436298
692	0.7914590741
693	0.7912342121
694	0.7908329973
695	0.7904019742
696	0.7900685526
697	0.7898459907
698	0.7893009109
699	0.788908534
700	0.7885226631
701	0.7881340411
702	0.7877151323
703	0.7872471036
704	0.786776478
705	0.7863118381
706	0.7859199734
707	0.7856538313
708	0.7852920588
709	0.7848820768
710	0.78451215
711	0.7842514845
712	0.7837511326
713	0.7834306177
714	0.7831472551
715	0.7827452295
716	0.7824950662
717	0.7821460422
718	0.7818713529
719	0.7815407185
720	0.7812234613
721	0.7808544614
722	0.7804040349
723	0.7801955672
724	0.779880007
725	0.7795520972
726	0.7792763261
727	0.7789369207
728	0.7785872051
729	0.7781269501
730	0.7777999453
731	0.7775239416
732	0.7771250274
733	0.776882861
734	0.7765972931
735	0.7760444577
736	0.775622154
737	0.7753269934
738	0.7748309491
739	0.7744868138
740	0.7740953373
741	0.773569736
742	0.7733702638
743	0.7730559203
744	0.772764941
745	0.7723673787
746	0.7719081319
747	0.7715846304
748	0.7713884066
749	0.7711373202
750	0.7707494292
751	0.7703762385
752	0.7699855006
753	0.769654749
754	0.7693303977
755	0.7690093817
756	0.7687827649
757	0.7685446338
758	0.7681601895
759	0.7678690301
760	0.767522874
761	0.7671805588
762	0.7669217836
763	0.7664864771
764	0.7660738076
765	0.7657920794
766	0.7654938784
767	0.765097536
768	0.7648056761
769	0.7645514144
770	0.7643297966
771	0.7639273812
772	0.7635529845
773	0.7632206089
774	0.7628009204
775	0.7623493763
776	0.7620367867
777	0.7616764995
778	0.761479556
779	0.7611828781
780	0.7608847783
781	0.7605272169
782	0.7602567721
783	0.7599909873
784	0.7595532633
785	0.7592765123
786	0.7588319542
787	0.7585798031
788	0.7584001515
789	0.7581225876
790	0.7578580816
791	0.7575695977
792	0.7572570565
793	0.7569266336
794	0.7566245027
795	0.7563561222
796	0.7561852536
797	0.7559393988
798	0.7556359751
799	0.7553166759
800	0.7550093515
801	0.7547824745
802	0.7543706174
803	0.7539992466
804	0.7537008179
805	0.7533057143
806	0.7529494243
807	0.7526409247
808	0.7523544627
809	0.7521192281
810	0.7519183341
811	0.7515891059
812	0.7513951087
813	0.7510734504
814	0.7508653228
815	0.7506013054
816	0.7503103893
817	0.7501231719
818	0.7499230855
819	0.7496616289
820	0.7493432367
821	0.7489978933
822	0.7486985662
823	0.7484418942
824	0.7481668042
825	0.7479314651
826	0.7477044306
827	0.7473321627
828	0.7470122259
829	0.7467351187
830	0.7465675085
831	0.746296433
832	0.7460541802
833	0.7456953737
834	0.7453963505
835	0.7450977877
836	0.7447487882
837	0.7443882651
838	0.7441425669
839	0.7439428842
840	0.7436653154
841	0.7433916219
842	0.7430848922
843	0.7427637023
844	0.7424292977
845	0.7421390021
846	0.7418673594
847	0.7416138922
848	0.7413206952
849	0.7411176885
850	0.7408370125
851	0.7406166867
852	0.7403941115
853	0.740029119
854	0.7397591683
855	0.7394120241
856	0.7391266731
857	0.7389059622
858	0.7387482413
859	0.7385661928
860	0.7382407925
861	0.7379686427
862	0.737707342
863	0.7375143241
864	0.7372691704
865	0.7368987299
866	0.7367319207
867	0.7364507495
868	0.7361741884
869	0.7359058452
870	0.735600708
871	0.7352943117
872	0.7350029001
873	0.7348119328
874	0.7345741429
875	0.734300078
876	0.733970145
877	0.7338408989
878	0.7336488029
879	0.7334288546
880	0.7330160695
881	0.7327282492
882	0.7325077687
883	0.732259454
884	0.7320473467
885	0.7317657379
886	0.731455123
887	0.7313154913
888	0.7310073464
889	0.7308493685
890	0.7305790386
891	0.7302145906
892	0.7299564032
893	0.7297282084
894	0.7295172721
895	0.729190305
896	0.7289786664
897	0.7288484501
898	0.7285462084
899	0.7283958247
900	0.728262609
901	0.7281335897
902	0.7279029967
903	0.7276822446
904	0.7274555313
905	0.7272432142
906	0.7269265673
907	0.7267813815
908	0.726475286
909	0.7262159406
910	0.7260027413
911	0.7258650189
912	0.7256263366
913	0.725471484
914	0.7252592466
915	0.7250055669
916	0.7247976413
917	0.7245467132
918	0.7243708578
919	0.7240890538
920	0.7238947563
921	0.7236774764
922	0.7234350385
923	0.7231083155
924	0.7228347739
925	0.7225952181
926	0.7223436551
927	0.7221157081
928	0.7220010378
929	0.7217933649
930	0.7216615521
931	0.7213650379
932	0.7212535868
933	0.7210024033
934	0.720719092
935	0.7205257065
936	0.720274448
937	0.7201147725
938	0.7199507531
939	0.7197756556
940	0.7196516287
941	0.7193784911
942	0.7191785519
943	0.7190649059
944	0.7188128272
945	0.7186080115
946	0.7184744249
947	0.7182325004
948	0.7180519404
949	0.7177991853
950	0.7176100127
951	0.717483055
952	0.7172997426
953	0.7170487071
954	0.7168616354
955	0.7166007253
956	0.7163965524
957	0.7161799439
958	0.7159074479
959	0.7156885555
960	0.7155423418
961	0.715396922
962	0.7152611004
963	0.7150534882
964	0.71475876
965	0.7145160011
966	0.7143652974
967	0.7140680789
968	0.7138307015
969	0.713603761
970	0.7134597569
971	0.7132194963
972	0.713005439
973	0.712796093
974	0.7125636926
975	0.7123688081
976	0.7121243114
977	0.71187179
978	0.7116950839
979	0.7115026292
980	0.7113369286
981	0.7110940185
982	0.7109263981
983	0.7107044269
984	0.710506215
985	0.7102471345
986	0.7100463681
987	0.7097960987
988	0.70959377
989	0.7094648277
990	0.7093314389
991	0.7091286868
992	0.7089529293
993	0.7088139643
994	0.7085985602
995	0.7083989282
996	0.7081883
997	0.7079922346
998	0.7078325824
999	0.7076890261
1000	0.7075263795
1001	0.7073319173
1002	0.707110089
1003	0.7069711302
1004	0.7067840622
1005	0.7065784672
1006	0.7064098236
1007	0.7062864832
1008	0.7061716337
1009	0.706039408
1010	0.7058442473
1011	0.7056789348
1012	0.7054177677
1013	0.7052592231
1014	0.705053844
1015	0.7048453121
1016	0.7046268186
1017	0.7044871716
1018	0.7043313117
1019	0.7041023058
1020	0.7038876315
1021	0.703657841
1022	0.7035019538
1023	0.7033826538
1024	0.703217453
1025	0.702966702
1026	0.7028092262
1027	0.702596323
1028	0.7023790691
1029	0.7021973021
1030	0.7020182292
1031	0.7018971176
1032	0.7017464801
1033	0.7015879033
1034	0.7013802902
1035	0.7011709208
1036	0.7009988353
1037	0.7007113996
1038	0.7005276571
1039	0.7003457204
1040	0.7001068942
1041	0.6999887328
1042	0.6997627353
1043	0.6995875759
1044	0.6994469818
1045	0.6992157297
1046	0.6990878634
1047	0.6989686552
1048	0.6987924825
1049	0.6986287322
1050	0.698443073
1051	0.6982284227
1052	0.6980224254
1053	0.6978804357
1054	0.6976146397
1055	0.6973846187
1056	0.6972129595
1057	0.6970237692
1058	0.6968706884
1059	0.6967016105
1060	0.6965044402
1061	0.696299448
1062	0.6961518871
1063	0.6960099902
1064	0.6958266683
1065	0.6957004464
1066	0.6956244695
1067	0.6953406894
1068	0.6952111849
1069	0.695128786
1070	0.6949963721
1071	0.6948085519
1072	0.6946574611
1073	0.6944865384
1074	0.6943397145
1075	0.6942314305
1076	0.6941548157
1077	0.69405698
1078	0.6938869913
1079	0.6937094788
1080	0.6935501144
1081	0.6934070793
1082	0.6932016679
1083	0.6931076473
1084	0.6929803945
1085	0.6928306101
1086	0.692695107
1087	0.6925037535
1088	0.6923661157
1089	0.6921965567
1090	0.692052898
1091	0.6918736555
1092	0.6916746886
1093	0.6915383599
1094	0.6914181995
1095	0.691286382
1096	0.6911363529
1097	0.6909715038
1098	0.6908559552
1099	0.6906712677
1100	0.6904534143
1101	0.6902029579
1102	0.6901239361
1103	0.6899908036
1104	0.6898189037
1105	0.6896062873
1106	0.689459271
1107	0.6892931027
1108	0.6890583698
1109	0.6888803686
1110	0.6887292443
1111	0.688555944
1112	0.6884433522
1113	0.6882721895
1114	0.6880631627
1115	0.687919507
1116	0.6877657279
1117	0.687540551
1118	0.6874144021
1119	0.6872757558
1120	0.6871158809
1121	0.6869437214
1122	0.6867580348
1123	0.6866230441
1124	0.6864307096
1125	0.6862594842
1126	0.6861364064
1127	0.6859769888
1128	0.6858374148
1129	0.685688826
1130	0.685541756
1131	0.6854698359
1132	0.6852797529
1133	0.6851340461
1134	0.6849436239
1135	0.6848575316
1136	0.6847416259
1137	0.6845727797
1138	0.6843382308
1139	0.6841650721
1140	0.683967842
1141	0.6837800603
1142	0.6836017619
1143	0.6834583412
1144	0.6832948302
1145	0.6831719165
1146	0.6830147008
1147	0.6828807695
1148	0.6827361029
1149	0.682605133
1150	0.6824963547
1151	0.6823746822
1152	0.6822141054
1153	0.6821171466
1154	0.6819560646
1155	0.6817701587
1156	0.6817097062
1157	0.6815327212
1158	0.681389032
1159	0.6812387795
1160	0.6810362868
1161	0.6808355098
1162	0.6807037877
1163	0.6804785012
1164	0.6803031977
1165	0.6801098633
1166	0.6799681162
1167	0.6798137431
1168	0.679650053
1169	0.6794984391
1170	0.6793453427
1171	0.6791688221
1172	0.6790146372
1173	0.678924972
1174	0.6786925853
1175	0.678546186
1176	0.6784121571
1177	0.6782312328
1178	0.6781146982
1179	0.677986643
1180	0.6778472487
1181	0.6776750147
1182	0.677528391
1183	0.6773801872
1184	0.6772027837
1185	0.6770209071
1186	0.6768846374
1187	0.6767278976
1188	0.6765764574
1189	0.6763954364
1190	0.6761289724
1191	0.6759991807
1192	0.6758703577
1193	0.675736332
1194	0.6756131992
1195	0.6754140695
1196	0.6753324713
1197	0.6751471933
1198	0.6749700082
1199	0.6748537234
1200	0.6746578905
1201	0.6744768458
1202	0.6743240195
1203	0.6741899237
1204	0.6740147127
1205	0.673872711
1206	0.6737334087
1207	0.673575641
1208	0.6734624205
1209	0.6733136333
1210	0.6731684071
1211	0.6730667053
1212	0.6729406395
1213	0.6728541214
1214	0.6727611787
1215	0.6726377845
1216	0.6725190064
1217	0.672396532
1218	0.6722254544
1219	0.6720604581
1220	0.6719813774
1221	0.6717317267
1222	0.6716324274
1223	0.6715132461
1224	0.6713899583
1225	0.6712775437
1226	0.6711248901
1227	0.6709256032
1228	0.6706874225
1229	0.6705617981
1230	0.6704284449
1231	0.6703090007
1232	0.6701780426
1233	0.670045874
1234	0.6699143085
1235	0.6697572581
1236	0.6695882002
1237	0.6694889396
1238	0.6693596071
1239	0.6692706875
1240	0.6691388326
1241	0.6689580868
1242	0.6688484915
1243	0.6686791187
1244	0.6685372006
1245	0.6684358386
1246	0.6682444016
1247	0.6680448672
1248	0.6679555945
1249	0.6678482279
1250	0.6677203335
1251	0.6675901701
1252	0.6674744025
1253	0.6673473094
1254	0.6671815871
1255	0.6670174317
1256	0.6668719328
1257	0.6667385192
1258	0.6665626286
1259	0.6664599425
1260	0.666349826
1261	0.6662534733
1262	0.666168203
1263	0.6660798331
1264	0.6659868194
1265	0.6658136206
1266	0.6656840192
1267	0.6655908274
1268	0.6654254616
1269	0.6652359235
1270	0.6650830962
1271	0.6649095421
1272	0.6647959109
1273	0.6646988127
1274	0.6645533857
1275	0.6644585923
1276	0.6643649707
1277	0.6642771389
1278	0.6641729005
1279	0.6640575901
1280	0.6639007635
1281	0.6637683078
1282	0.6636447318
1283	0.6635087601
1284	0.6633070473
1285	0.6632064698
1286	0.6630197621
1287	0.6628496475
1288	0.6627369412
1289	0.6626217695
1290	0.66249351
1291	0.6623752315
1292	0.6622279165
1293	0.6621202054
1294	0.6620175323
1295	0.6618771525
1296	0.6617641017
1297	0.6616420647
1298	0.6615218271
1299	0.661411538
1300	0.6612963807
1301	0.6612077174
1302	0.6610919632
1303	0.6609797469
1304	0.6608920767
1305	0.6607911486
1306	0.6607057498
1307	0.6606188364
1308	0.6605267714
1309	0.6604258827
1310	0.6603407279
1311	0.6602664137
1312	0.6601700979
1313	0.6600645714
1314	0.6599368715
1315	0.659816137
1316	0.6597522941
1317	0.6595716361
1318	0.6594652874
1319	0.6593297891
1320	0.6591799661
1321	0.6590652336
1322	0.6589579229
1323	0.6588746393
1324	0.658779951
1325	0.6586844668
1326	0.6585416979
1327	0.6584413439
1328	0.6582732533
1329	0.658188979
1330	0.6580694111
1331	0.6579435236
1332	0.6578313997
1333	0.6577334192
1334	0.6575865695
1335	0.6574945308
1336	0.6573053206
1337	0.6571665192
1338	0.6570688188
1339	0.6569492351
1340	0.6568040376
1341	0.6566396515
1342	0.6564731514
1343	0.656366399
1344	0.6562484868
1345	0.6561719969
1346	0.6560349851
1347	0.6559134836
1348	0.6558046064
1349	0.6557003794
1350	0.6555287234
1351	0.6553865817
1352	0.6552328242
1353	0.6551028345
1354	0.6550068549
1355	0.6548948757
1356	0.6547968672
1357	0.6547193039
1358	0.6546026626
1359	0.6545017418
1360	0.6543669218
1361	0.6542356829
1362	0.6541178166
1363	0.6539962629
1364	0.653801257
1365	0.6536423816
1366	0.6535557235
1367	0.6534861702
1368	0.6533737743
1369	0.6531762144
1370	0.6530703984
1371	0.6529757159
1372	0.6529186718
1373	0.6528514625
1374	0.6527286119
1375	0.6526293233
1376	0.652525269
1377	0.6524171223
1378	0.6522258615
1379	0.6521053141
1380	0.6519438798
1381	0.6518909916
1382	0.651797098
1383	0.6517345355
1384	0.6516455992
1385	0.6515611915
1386	0.6514818293
1387	0.6513838089
1388	0.6512487137
1389	0.6510589692
1390	0.6509264087
1391	0.6507956158
1392	0.6506581549
1393	0.6505702732
1394	0.6504994348
1395	0.6503943363
1396	0.6501929676
1397	0.6500849557
1398	0.6499798898
1399	0.6498572134
